page,num,sub,pos,ctx,title,resolves,overlap
README_zh.md,324,,30993,"−0.287)与**感觉**(−0.268)。换选项劈分种子后载荷向量相关仍 ≥ **+0.975**。⚠ **一个载荷排序是描述,不是名字** —— 这里已经死过四次命名尝试(`#201` `#202` `#303` `#324`)。 ⚠ **`#330`:而它不是冷门度换了件衣服。**把三个与内容无关的块属性 ——平均流行度、选项数、流行度离散度 —— 从 c3 的","`form` 偏向反事实半,但只是 PLAUSIBLE",1,0
README_zh.md,330,,31006,"*(−0.268)。换选项劈分种子后载荷向量相关仍 ≥ **+0.975**。⚠ **一个载荷排序是描述,不是名字** —— 这里已经死过四次命名尝试(`#201` `#202` `#303` `#324`)。 ⚠ **`#330`:而它不是冷门度换了件衣服。**把三个与内容无关的块属性 ——平均流行度、选项数、流行度离散度 —— 从 c3 的载荷向量里**全部**减掉","扣掉全部三个结构属性,`c3` 跨仪器反而更锐",1,0
README_zh.md,373,,31292,"*了:越轨半 **+0.174 → +0.208**,普通半 **−0.121 → −0.058**。那三个属性是在给跨仪器的分离添噪声,不是在扛它。⚠ 三个属性是我想到的三个;这是一个下界式的论证,不是证明。 ⚠ **`#373`:而那份卡片描述的并不是这个文件。** 它的抬头写 15,511 × 376,CSV 是 **15,503 × 365**。卡片明写档数的五",数据集卡片描述的不是我手上这个文件,1,0
README_zh.md,366,,31674,"错,**幅度是下界**。 ✅ 有一条后果是反方向的,并且**改进**了一条旧警告:既然卡片把那两个标记记为 None/Any,而行数排除了「删行」,文件里的空白**就是** None 那一档 —— 把它读成 0 是对的,`#366` 里「把没有与没作答并成一档」的警告**撤回**。 ⚠ **`#374`:但卡片是**过时**,不是**假** —— 它的删除属实。** 它",`c3⁻` 那份羞耻不是独有的;而咬掉它的五个量说的是同一种人,1,0
README_zh.md,374,,31710,"条旧警告:既然卡片把那两个标记记为 None/Any,而行数排除了「删行」,文件里的空白**就是** None 那一档 —— 把它读成 0 是对的,`#366` 里「把没有与没作答并成一档」的警告**撤回**。 ⚠ **`#374`:但卡片是**过时**,不是**假** —— 它的删除属实。** 它的 `DROPPED GT QUESTIONS` 一节点名 13 个已删","卡片的**档数**过时,它的**删除**属实",1,2
README_zh.md,332,,32057,"的不健全方向:子串不出现可以推出列不在,子串出现推不出列在。 ⚠ 卡片用的是原始问卷的名字,所以「改名」也会读成「不在」;这个检验能证否,不能证成。**把卡片读成:关于删了什么是准的,关于压了多少是过时的。** ⚠ **`#332`:而还有第三个相关物 —— 它来得多早。**起始年龄均值与羞耻的相关是原样 **−0.1024**,在同时控制此人报了多少类别与其位置分 `",起始越早羞耻越多:每一项检查都过了,1,0
README_zh.md,380,,32357,"34, −0.082]**。去掉所有报过删失档(「26yo+」)的人后仍是 **−0.0684**(占样本 83%),换三套不同的年龄数值编码极差只有 0.004。⚠ 起始年龄是回溯自报 —— 关联,不是因果。 ⚠ **`#380`:而这条路,在非生理男的作答者身上大约强一倍。** 在宽口径上(n = 12,720),把羞耻**在每组内部做秩变换** —— 这不只拿掉量","性兴趣来得早,在非生理男的人身上带来的羞耻大约是两倍(独立确认,五门全过)",1,0
README_zh.md,296,,32451,"—— 关联,不是因果。 ⚠ **`#380`:而这条路,在非生理男的作答者身上大约强一倍。** 在宽口径上(n = 12,720),把羞耻**在每组内部做秩变换** —— 这不只拿掉量表使用的均值与方差差异,还拿掉了让 `#296` 停在 D5 的**作答形状**混淆 —— 起始年龄预测羞耻在组 0 是 **−0.133**,在组 1 是 **−0.068**(差 +0","看上去是十轮站住了,但正对照说这句不能说",1,0
README_zh.md,370,,32848,"宽口径撑不住 c3⁻(它的剖面需要 ≥8 个块),所以「宽 × 全模型」是**不可能**,不是没做。 ⚠ 在窄口径的全模型上,同一个差是 +0.053、|t| 2.14 对着阈 2.42 —— 同号,但在线下。 ⚠ **`#370`:而在一个人**自己**身上,冷门的东西是**后**到的 —— 远比共同时间表能解释的多。** 对每个报了 ≥8 个起始类别的人(n = 6",几乎每个人都是从普通的地方开始的,1,0
README_zh.md,371,,33207,"**),所以零由「把每个起始换成**该类别自己分布**里的一个抽样」构造 —— 保住时间表,只打断个人偏差。**实测是零的 2.5 倍:几乎每个人都是从普通的地方开始的,而这个次序是个人的,不只是人口学的。** ⚠ **`#371`:而反过来的那少数人,更羞耻。** 把羞耻回归到这个人内次序上,控制类别数与 `S`:宽口径(n = 11,535)**−0.0287**(",顺序是有代价的;而我的「宽口径臂」第一版根本没宽,1,0
README_zh.md,372,,33462,"0.057, −0.009])—— 同号,两臂都越阈。**负号的意思是:那些冷门兴趣**早**到、赶在普通的之前就来了的人,今天更羞耻。**宽臂的 MDE 是 0.025 对着 0.029 的效应:够,不宽裕。 ⚠ **`#372`:而这里面大约一半,只是「这些人什么都来得早」。** 把平均起始年龄加进同一个模型,次序的系数从 **−0.0287** 掉到 **−0.0","那个负号有一半是「他整体就来得早」,剩下的一半这个设计看不见",1,0
README_zh.md,346,,33806,"模型**的置换阈 0.0173(−1.65 sd)。**所以次序目前还不是一条独立的路** —— 一半是整体来得早,余下的低于这个设计的分辨率。上面那句描述仍然成立;分不开的是机制。 ⚠ 宽窄两口径是**不同的人群**(`#346`),所以这是**跨人群复制**,不是加功率。 ⚠ 那条宽臂的第一版**根本没宽**:`S` 只在覆盖 ≥8 上有定义,要求它就把窄规则又加了","宽口径对 `c3` 几乎免费,而它把 `S ↔ 羞耻` 抬了 45%",1,0
README_zh.md,334,,33951,"的第一版**根本没宽**:`S` 只在覆盖 ≥8 上有定义,要求它就把窄规则又加了回来,臂只涨了 70 人而不是 5,000 —— **一个不移动 n 的放宽从未发生过**,而它是讨好方向的 scope 主张。 ⚠ **`#334`:三条路,而只有一对是重叠的。**「起始早」的增量是 **0.484pp**,而 `S` 是 **0.491pp**、`c3⁻` 是 **0",次可加过了全族阈:PLAUSIBLE 升到 CONFIRMED,1,0
README_zh.md,337,,34232,"**0.987**)是相加的,而 **`S × EARLY` 次可加(|t| = 3.36,全族 p = 0.004)**,且在三套起始年龄编码下都过阈。「口味冷门」与「来得早」有重叠;另外两对是干干净净地相加。⚠ **`#337`:而这个重叠在人×类别那一层仍然成立**(147,387 格、13,517 人,置换零按**人**打乱):**比该类别自己的人群中位来得更早","格层复现了次可加,而格层的时间表已被中心化掉",1,0
README_zh.md,350,,34419,"*(+0.082)与**该类别的稀有度**(+0.068)各自都带来羞耻,而它们的交互是 **−0.0094(置换 p = 0.010)**——所以那个重叠不是共享的发育时间表,因为时间表已经被逐格中心化掉了。 ⚠ **`#350`:它在一个更大、更杂的样本里复现。**把纳入规则放宽(覆盖 32 块中的 ≥4 而不是 ≥8,n = 6,717 → 8,196),同一个全",那条次可加在更大也更杂的人群里更强了,1,0
README_zh.md,346,,34635,"47,全族 p = 0.000**(原为 3.36 / 0.005),而另两个交互仍为零(全族 p ≥ 0.658)。⚠ **两个口径是**不同的人群**,不是同一个人群加了数据** —— 低覆盖的受访者在系统上不一样(`#346`),所以这是一次**跨人群的复现**,不是功效的提升。 ⚠ **`#357`:那四个调节变量里有两个在发布前就被人为粗化了。**这份数据自己","宽口径对 `c3` 几乎免费,而它把 `S ↔ 羞耻` 抬了 45%",1,0
README_zh.md,357,,34673,"个交互仍为零(全族 p ≥ 0.658)。⚠ **两个口径是**不同的人群**,不是同一个人群加了数据** —— 低覆盖的受访者在系统上不一样(`#346`),所以这是一次**跨人群的复现**,不是功效的提升。 ⚠ **`#357`:那四个调节变量里有两个在发布前就被人为粗化了。**这份数据自己的列说明 ——一个本项目直到现在才读到的文件 —— 记录着「你的成长环境有多","广度共线在 `S` 上,不在特征向量上;而量级不是新的",1,0
README_zh.md,278,,34945,"是发布口径造成的,不是人群造成的**。发布方另外声明匿名化让相关**比原始弱约 25%** —— 所以这一页上每一个相关都是**下界**。  > ⚠ **`form_i` 是唯一一个**不**通向羞耻的仍站着的维度**(`#278`)。这个项目里其它每一样东西最后都指向它 —— 位置分 +0.1185、宽度类型 c3 +0.1286、不相交仪器上的跨块对比 +0.138","这个项目找到的每一样东西最后都指向羞耻,除了这一个",1,0
README_zh.md,346,,35129,"384 —— 而这一个不:它与羞耻的相关是 +0.0454,但**在六坐标之上的增量是 +0.21 ± 0.13pp,与零不可分辨**。**一个项目里所有的量都指向同一个结局时,最有信息的是那个不指向它的。** ⚠ **`#346`:那个 +0.1185 对口径敏感。**它是在覆盖 32 个块中 ≥8 块的受访者上算的(n = 6,717)。放宽到 ≥6 与 ≥4(n ","宽口径对 `c3` 几乎免费,而它把 `S ↔ 羞耻` 抬了 45%",1,0
README_zh.md,270,,35449,"所以低覆盖的受访者不只是更吵 —— **他们在系统上不一样**,而这是本项目尚未处理的开放问题。`c3⁻ ↔ 羞耻` 不受影响(**+0.1278 → +0.1290**)。  > ⚠ **这六列不是六个独立的测量**(`#270`)。它们全部由**同一次**选项劈半构造,因此共享测量误差。 > 两次独立劈分可以把这个误差直接量出来(同劈分异名 − 跨劈分异名): > ","相邻两列的一致,可能只是它们一起抖了一下",1,0
README_zh.md,264,,35833,"一致,可能只是它们一起抖了一下。** > ⚠ 这**不**推翻任何一列自己的结论(每一列都各自控制、各自划过作用域); > 它推翻的是**把这六列当成六个独立坐标去联合解读**。 > ⚠ **那个 1.4% 的口径**(`#264` `#271`):旧 S + 最小二乘; > 替代口径(S 随块子集变化)给 **1.21%**,两者都在 1.2–1.4%。 > 会改变这","把所有关于「一个人是谁」的东西加起来,平均只说中百分之一点四",1,0
README_zh.md,271,,35840,"它们一起抖了一下。** > ⚠ 这**不**推翻任何一列自己的结论(每一列都各自控制、各自划过作用域); > 它推翻的是**把这六列当成六个独立坐标去联合解读**。 > ⚠ **那个 1.4% 的口径**(`#264` `#271`):旧 S + 最小二乘; > 替代口径(S 随块子集变化)给 **1.21%**,两者都在 1.2–1.4%。 > 会改变这个数的旋钮已在","两个我能想到的原因都不是它,那说明还有第三个我没记下来的选择",1,0
README_zh.md,233,,36130,"ple, at the strength it was actually measured. The ledger entry is the receipt. > ⚠ **本页所有「N/M」计数都是区间,不是确定值**(`#233`)。全族阈值是从置换零里重抽估出来的,计数随它移动。25 次独立重抽实测:位置分读作 31 里的 **19–21**,跨块对比 **6–12","一个计数的宽度,不来自分数有多强",1,0
README_zh.md,161,,36599,".4 倍**(平均差 +0.5321,**26.6×**,四个 k 符号一致)。**而这不是仪器不行**:往「何时」里种一个人特异信号,同一个仪器把信度推到 **0.67**。**而「何时」的第二种问法给出同一个数**(`#161`:「共享时间表贴合你多少」= 0.163,与「你偏离多远」= 0.114 分不开,1.3× 展布;两者与「什么」差 **12.2×**) |","关于「何时」,两个完全不同的问法给出同一个小数字",1,1
README_zh.md,159,,36676,"到 **0.67**。**而「何时」的第二种问法给出同一个数**(`#161`:「共享时间表贴合你多少」= 0.163,与「你偏离多远」= 0.114 分不开,1.3× 展布;两者与「什么」差 **12.2×**) | `#159` `#160` `#161` | | **性欲有一个发育顺序,先具体后关系,差 2–3 年** | 外观 14.0 · 身体部位 14.4 ","那 20% 几乎不是关于人的,它是关于东西的",1,0
README_zh.md,160,,36683,"7**。**而「何时」的第二种问法给出同一个数**(`#161`:「共享时间表贴合你多少」= 0.163,与「你偏离多远」= 0.114 分不开,1.3× 展布;两者与「什么」差 **12.2×**) | `#159` `#160` `#161` | | **性欲有一个发育顺序,先具体后关系,差 2–3 年** | 外观 14.0 · 身体部位 14.4 · 衣物 14","性偏好的「什么」是个人的,「何时」不是",1,2
README_zh.md,161,,36690,"「何时」的第二种问法给出同一个数**(`#161`:「共享时间表贴合你多少」= 0.163,与「你偏离多远」= 0.114 分不开,1.3× 展布;两者与「什么」差 **12.2×**) | `#159` `#160` `#161` | | **性欲有一个发育顺序,先具体后关系,差 2–3 年** | 外观 14.0 · 身体部位 14.4 · 衣物 14.7 → 权力","关于「何时」,两个完全不同的问法给出同一个小数字",1,1
