v_page,v_win,v_term,v_named,v_pos,v_ctx
README_zh.md,120,计数,False,308020,"员、对本社会但本地社群之外的人、对其他社会的人施加身体暴力的可接受程度。**⚠ 这个扫描本身也不干净:它的十五个命中我逐个手检,**有三个是假阳性**,而且全在另一侧(两个编的是**谁**被罚,一个编的是名讳禁忌**有没有**),所以诚实的计数是 **七与五**,不是十与五。**那堵我差点写上这一页"
README_zh.md,120,计数,False,325949,"本会话犯过三次「门槛写得比设计能分辨的更细」):**没有一条说得比它的区间允许的更强** —— 声称可判的三轮,阈都在区间外;自报判不了的两轮,阈都在区间内。⚠ **而这次收口自己查出了三件别的。**① 这一页上「几个纪元、几个弧、几轮」的计数**三个数字全错,两版还互相矛盾**(英文 25 弧 2"
README_zh.md,120,计数,False,377084,"。替代量在**打印相关表之前**写死,否则预测就是事后的:语义预测取自码本词义而非数据(打 +1、讲道理 +1、以身作则 0 并把含它的四对预先排除、放任 −1、疼爱 −1),统计量是六对上「预测符号乘观测相关」的均值——连续量,既不是十档计数,也不是少点上的秩相关。**结果:六对预测符号全部命中,"
README_zh.md,120,广度,True,383764,"零 `#105` | | 数出维度 | 有诚实地板的估计器数不了;能数的地板是伪影 `#89` | | 呈现顺序首因 | release **按字母序**导出多选答案(119 对一致性 1.0000),显示顺序已毁 `#69` | | 区分广度与默许 | 需反向计分或强制选择题项,本 release"
README_zh.md,120,广度,False,384055,"残差 sd **0.145**,而各类别的抽样底是 **0.029**(**4.9 倍**),打乱人的零把残差压回 **0.031 ± 0.006**。但四个已有的量(该类别的平均起始年龄、起始年龄的 sd、拥有者的平均位置分、拥有者的平均广度型分)给出 **R² = 0.024**,而置换零是 *"
README_zh.md,120,广度,False,388428," 2× 种子展布,而性别在 9/9 里都可分辨);每格约需 44 个种子。 那是一条真实的、有界的、对 A 的约束。  **[R06 · 诱导](A06_induction)** —— 回溯性诱导那条声明、它缺席的两个签名、以及它真正跟踪的广度, 都已在上面的常设声明表里说过一次;这一节只补表里没有"
README_zh.md,120,广度,False,388711," **UNVERIFIED**:每一道题都是情色内容、没有反向计分, 所以在这个发布版里,一般性的随和与一般性的情色认可分不开。 **设计后果**:诱导的回溯性自报**不能**用作结局测量 —— 第三阶段必须是前瞻的。  **[R07 · 广度](A07_breadth)** —— 有量没有形状。一"
README_zh.md,120,breadth,False,388719,"IFIED**:每一道题都是情色内容、没有反向计分, 所以在这个发布版里,一般性的随和与一般性的情色认可分不开。 **设计后果**:诱导的回溯性自报**不能**用作结局测量 —— 第三阶段必须是前瞻的。  **[R07 · 广度](A07_breadth)** —— 有量没有形状。一个人的集合在坐标"
README_zh.md,120,广度,False,388946,"表对同一个量给出:K=2 时 −0.01%,K=16 时 −2.56%,在报出 0.88% 的那个 K 上是 **−0.29%**;当年与它并列打印的 t 值,在本仓库里已无存留出处。 集合从随机走到完美嵌套的路上走了 **24.2%**。广度中等程度上是一个特质(Spearman–Brown 0."
README_zh.md,120,广度,False,389060,.2%**。广度中等程度上是一个特质(Spearman–Brown 0.557)。 **[UNVERIFIED —— RETRACTIONS #26]**「9–13% 是答题风格」这个数来自一个与 POWER 轴正交(+0.024)、 却与广度本身相关 +0.385 的指标;没有平衡计分的题目就分不
README_zh.md,120,广度,False,389125,"TIONS #26]**「9–13% 是答题风格」这个数来自一个与 POWER 轴正交(+0.024)、 却与广度本身相关 +0.385 的指标;没有平衡计分的题目就分不开答题风格与情色认可,而这个发布版没有。  **[E01·R05 · 广度是不是那个对象](E01_sexual_as_a_val"
README_zh.md,120,breadth,False,389180,"广度本身相关 +0.385 的指标;没有平衡计分的题目就分不开答题风格与情色认可,而这个发布版没有。  **[E01·R05 · 广度是不是那个对象](E01_sexual_as_a_value_not_a_category/A05_is_breadth_a_nuisance_or_the_obje"
README_zh.md,120,广度,True,389369,".012**。 **[部分撤回 —— 见 RETRACTIONS #17]** 那只在控制了问卷推进度、且结局是**受门控**的那一个时成立。 在未受门控的 `totalfetishcategory` 上、控制了随和倾向之后,童年逆境 → 广度是 **r = +0.059,效应/地板 7.5** —"
README_zh.md,120,广度,False,389526,"与已发表的 d=0.151 相符。 成年性侵害、体罚与成长环境仍近零。  **[R09 · 消费](A09_consumption)** —— 消费同时碰到两项:它与 θ 相关(rho 0.17), **并且**独立地与坐标相关(匹配覆盖、广度与性别之后 **0.0439** —— 神经质参照量的 "
README_zh.md,120,计数,False,397809,"而不是那把尺子。**⚠ **而这句话本身在一小时内就被推翻了** `[#603「同一批债被数了两遍,而我把它写成了另有八笔债」]`:那八段里的每一段,都是**英文页上早就欠着出处的同一条主张**。仪器不再半瞎的时候,**欠账没有翻倍 —— 计数翻倍了**。这一页上带着数字而没有出处的**不同主张是九"
README_zh.md,120,计数,False,400471,"全)含轮次(一次信念更新)。 **3 个纪元,18 个弧,100 轮** —— **一轮 = 这一页上的一条声明**,而产出它的脚本平铺在它的文件夹里(全项目 635 个)。2026-08-06 从 685 个「一脚本一目录」重排而来;**计数是被发现的,不是被选的**。 **R 全局连续编号**("
README.md,200,category count,False,10376,"page — only the direction does**: the synthetic ceilings are **0.95–0.99**, while **GSS's six ceilings run 0.4770–0.8515 (median 0.7335)** — **in real"
README.md,200,breadth,False,243972,"uch as bloc refusers"" is forced jointly by ① the blocs already predicting whether you refuse and ② looking only at people who refused at least once (*"
README.md,200,breadth,False,263882,"icitly forbidding both ""probably small"" and ""probably large""**; ⚠ **and this is not an arbitrary 5%**: all 8 files sit in `E01`'s `A05`–`A07`, whose p"
README.md,200,breadth,False,263893,"idding both ""probably small"" and ""probably large""**; ⚠ **and this is not an arbitrary 5%**: all 8 files sit in `E01`'s `A05`–`A07`, whose products are"
README.md,200,category count,False,406638,"*all named explicitly, never silently truncated**; ⚠ the intervals remain **lower bounds** (no year-to-year variation); ⚠ shared thresholds are an ass"
README.md,200,breadth,True,518283,"is positive for **22 of 29** outcomes, median **0.345pp** — **18.2% of the median outcome's explained variance** — and it grows with how well the outc"
README.md,200,pick count,False,519194,els stand (`#234c`) > **B is dead** (`#179`: position is not a stance-free coordinate — it comes with shame). > **C's one distinguishing prediction is
README.md,200,breadth,False,519216,**B is dead** (`#179`: position is not a stance-free coordinate — it comes with shame). > **C's one distinguishing prediction is unsupported** (`#234a
README.md,200,pick count,False,520764,gest rival | |---|---:|---|---|---:|---:|---| | **Position S** — how uncommon the options you pick are | **+0.432** | blocks (32 multi-select) | untes
README.md,200,breadth,False,520996,"· sex · content score | | **Between-block contrast D** — which domains you open in | **+0.6785** | blocks | **verified** (onset instrument, +0.1384) |"
README.md,200,pick count,False,521329,"1, i.e. **86% of ceiling**, resolvably below it (7.7× the spread) but by only 0.13 in absolute terms. They are kept as two rows because the residual i"
README.md,200,pick count,False,521748," gives +0.0148 ± 0.0116 (1.3×, one seed) | **8 of 29, read as 3–13** across six option-split seeds (`#255` — ⚠ `#254`'s ""predicts nothing"" is **withdr"
README.md,200,pick count,False,521936,cky seed) | pick count controlled · block-level property ruled out (`#228b`) | | Breadth type c1 | **+0.6429** | blocks | untested | `UNCOMPUTED` | 13
README.md,200,pick count,False,522114,s 6–12** (`#257`) | **pick count · sex · position S all controlled** (`#252`) | | Breadth type c2 | **+0.5778** | blocks | untested | `UNCOMPUTED` | 1
README.md,200,category count,False,522532,"ansgressive half, **−0.1086** with its ordinary half, gap 18.6×) | **+0.1286** | 21 → **19 after control, read as 17–21** (`#257`) | correlates only +"
README.md,200,pick count,False,522908,"riables (age, sex, all five Big Five traits, powerlessness, mental-illness and childhood-adversity flags, upbringing, relationship style, gender toler"
README.md,200,breadth,False,526969,+0.6931 | onset ages | n/a | `UNCOMPUTED` | 6/31 | **withdrawn as a dimension** — its profile sits at the ceiling against rho_i (−0.8499 vs 0.8779) | 
README.md,200,category count,False,534190,"lit this cleanly: whether they think they could stop being aroused by it (*Impossible* … *with little effort, yes*) and whether they have acted on eve"
README.md,200,category count,False,537535,at. ⚠ **`#388`: what does predict that belief is having the ordinary things work for you too.** Scanning 112 numeric person-level variables against th
README.md,200,category count,False,540483,"t is the common antecedent of two things that are unrelated to each other.** With the direction now fixed, the five-item score predicts shame at **+0."
README.md,200,category count,False,542587,"8`–`#399`: scanning a third outcome — whether engaging with one's arousal feels therapeutic — finds two more, and they are not one construct.** That i"
README.md,200,category count,False,552253,weep unsaturated. ⚠ **`#411`: and shame barely suppresses action at all in people who have never had a partner.** Stratifying the shame→acted relation
README.md,200,breadth,False,553021,"sample size separates them. ⚠ Wide and narrow calibers are different populations, and the wide arm drops S and c3⁻ because they require ≥8 blocks. ⚠ *"
README.md,200,breadth,False,553336,"relate −0.37, so the collinearity world does not apply), the rating-based intensity score holds at **+0.1255** (se 0.0131, threshold 0.0253 from permu"
README.md,200,breadth,False,553414,"nsity score holds at **+0.1255** (se 0.0131, threshold 0.0253 from permuting both columns together) while the block-count breadth score falls from −0."
README.md,200,category count,False,558629,"rdinary, and the ordering is personal, not merely demographic.** ⚠ **`#371`: and the few for whom it ran the other way carry more shame.** Regressing "
README.md,200,breadth,False,565208,agreement.**  > ⚠ **`form_i` is the only standing dimension that does *not* reach shame** (`#278`). Everything else in > this project ends up pointing
README.md,200,breadth,False,566252,"ght; the pair correlation was not.**), so the disattenuated value is **+0.1293** (bootstrap 95% interval **[+0.088, +0.167]**, `#320`) — the same size"
README.md,200,breadth,True,568480,"of taste, which is controlled.** ⚠ Both counts are self-reported and standardised, so only signs and threshold-crossings are compared; the split is a "
README.md,200,breadth,True,568546,"nd standardised, so only signs and threshold-crossings are compared; the split is a description, not a causal claim. ⚠ **`#421`: and ""breadth"" on this"
README.md,200,category count,True,568585,"shold-crossings are compared; the split is a description, not a causal claim. ⚠ **`#421`: and ""breadth"" on this page is not one quantity.** Enumeratin"
README.md,200,category count,True,568608,"pared; the split is a description, not a causal claim. ⚠ **`#421`: and ""breadth"" on this page is not one quantity.** Enumerating the five breadth meas"
README.md,200,category count,True,568743,"ve breadth measures actually used — onset-category count, fetish-category count, endorsed-sex-act count, block coverage and total picks — only **6 of "
README.md,200,category count,True,568906,"wise correlations reach 0.6**. Onset-category count, block coverage and total picks intercorrelate at **+0.83 to +0.86** and behave as one thing (how "
README.md,200,category count,True,569090,"d with); fetish-category count sits at its edge (+0.62 to +0.74); and **the endorsed-sex-act count is the outlier, correlating only +0.26 to +0.51 wit"
